ENSG00000157404	0.344311	0.45482075	-0.30864078	0.07407245	-0.46006852	0.036193427	-0.19312307	0.13422289	0.27341443	0.16871287	-0.10491432	-0.65695304	-0.35445467	-0.24564402	0.34666926	0.27358928	0.19879837	-0.55447984	0.33185184	0.1414506	0.043411616	1.0087482	0.31362984	0.023176402	0.092950806	0.34843582	-0.058770593	-0.15203597	-0.20893542	0.13110171	-0.57211995	1.1546408	0.076492615	-0.43917012	-0.030142108	0.34722739	0.17757887	0.059295937	0.51728672	-0.3999373	-0.24503964	0.02337696	-0.21693526	0.33037773	-0.01318808	-0.42653859	-0.15996435	0.2076201	-0.13415618	0.38191321	0.20420086	-0.69939888	-0.17695066	-0.710729	-0.082379065	0.40764794	0.32939082	0.21334384	-0.20165832	-0.20970517	-0.33226177	0.45960069	0.3333118	-0.56554395	0.50484669	-0.43830696	-0.42615166	0.15083325	0.092695795	0.35082701	-0.1703876	0.18508618	-0.208564	-0.006177648	-0.30678472	-0.6190154	-0.042420216	0.25260827	0.028658731	0.24579559	-0.65010339	-0.46417657	0.060304213	-0.47092915	0.32808048	-0.000370861	-0.29284099	-0.14047411	0.64206547	-0.36270055	-0.10037891	-0.22188224	-0.48076624	0.11556693	-0.31401378	0.48658109	0.55817991	0.51478308	0.31870496	0.5019936	1
ENSG00000213281	0.29337874	0.29858997	-0.19301392	0.05621001	-0.30923876	-0.00485761	-0.09847964	0.11082117	0.15419617	0.08263833	-0.10265154	-0.3737757	-0.21582022	-0.1740163	0.2759636	0.15128587	0.07257523	-0.340872	0.1408441	0.06232715	0.01571563	0.63602257	0.24311295	0.0714324	0.07607237	0.21692112	-0.02430812	-0.1254886	-0.18272987	0.1371381	-0.3747115	0.75352937	0.10329704	-0.2821974	-0.0165843	0.27458483	0.12156803	0.0382562	0.34675354	-0.26743522	-0.16721343	-0.01227919	-0.19078176	0.25109473	0.00491492	-0.28877938	-0.07350576	0.08275537	-0.05167612	0.27883494	0.14125352	-0.48788083	-0.08700574	-0.48013833	-0.07926641	0.2648974	0.29921564	0.13112101	-0.17438832	-0.2023404	-0.21005996	0.2873717	0.20384583	-0.41258594	0.32749096	-0.26350683	-0.26438552	0.10502725	0.05023186	0.25947407	-0.07826799	0.08284827	-0.15681277	-0.0093951	-0.20852813	-0.38325682	0.03186715	0.23927674	0.06394211	0.1214824	-0.39248693	-0.3953658	0.06416398	-0.3275826	0.20262802	0.00414345	-0.18854372	-0.14243208	0.39721337	-0.23820755	-0.03209008	-0.10104807	-0.27956066	0.02319857	-0.11782146	0.29862875	0.37254253	0.38827866	0.19164973	0.24858835	1
ENSG00000178691	0.27319115	0.28459752	-0.22924714	0.02416112	-0.3094755	-0.00375044	-0.14401124	0.10490315	0.17993835	0.12130776	-0.10841876	-0.4278842	-0.23632148	-0.1494775	0.2924816	0.1598126	0.1409187	-0.40269223	0.19990523	0.08458282	0.03190853	0.7038667	0.23490633	0.03672595	0.04452422	0.23500948	-0.03209427	-0.10642172	-0.1844088	0.13919322	-0.3970299	0.8482674	0.07886271	-0.36227673	-0.0299772	0.27161983	0.12113272	0.11882911	0.36759192	-0.33869016	-0.19794829	0.03606705	-0.20233151	0.25431502	-0.02019133	-0.26681894	-0.09456602	0.12733047	-0.08854243	0.29775614	0.10969535	-0.4876049	-0.07865391	-0.5331942	-0.09814098	0.30007043	0.27925786	0.14389947	-0.2228095	-0.18211858	-0.24399136	0.32641727	0.24776205	-0.42108127	0.34508458	-0.2855577	-0.29701516	0.11712618	0.03479673	0.28034806	-0.09236975	0.07878278	-0.17411041	-0.02230144	-0.2156586	-0.44492683	-0.03128102	0.20521055	0.05139476	0.13117218	-0.40445173	-0.4048581	0.06581143	-0.339937	0.22921485	-0.05697188	-0.2053087	-0.15435769	0.41148704	-0.24182527	-0.04308458	-0.12036197	-0.27882755	-0.00181702	-0.18590957	0.3433708	0.45798126	0.40034202	0.19280495	0.2900159	1
ENSG00000152518	0.35196874	0.02861775	0.17442104	0.10645516	0.11560132	-0.0320234	-0.06282116	0.56755614	0.11815705	0.17618829	-0.04238575	0.05087046	-0.07254845	-0.04303467	-0.1071398	-0.11898036	-0.00230219	-0.36328065	0.4423469	-0.09790085	0.25308526	0.83322924	0.06984793	0.3059842	0.02582337	0.25574118	0.1079527	-0.5034197	-0.1342788	0.4042134	-0.42412305	1.4947494	0.31591213	-0.71453524	-0.02846947	0.0540762	0.11893722	0.04974447	0.47743663	-0.26141223	-0.01924575	-0.04815924	-0.27381095	0.20754686	0.00236354	-0.63469416	-0.33476055	-0.21245833	-0.32344732	0.27880046	0.09994657	-0.54320425	-0.39887935	-0.7561397	0.16745618	0.4784991	0.2444193	0.09580071	-0.13033761	-0.04089139	-0.18985292	0.362235	0.09082244	-0.28304946	0.52028304	-0.43169641	-0.3001609	0.04677464	-0.1637159	0.26519153	-0.18542291	0.53676903	0.01587079	-0.15153043	-0.21123283	-0.04414568	-0.03904675	0.04960325	-0.337295	0.433072	-0.17690365	-0.00822612	-0.1448547	-0.32842717	-0.00484025	-0.19448431	-0.7890501	-0.28087553	0.5137991	-0.48833463	-0.18903926	-0.22540376	-0.42108977	0.28381762	-0.23866855	0.5765294	0.13829821	0.0543222	-0.02016111	0.18148655	2
ENSG00000124762	0.21600196	0.47722048	-0.2572053	0.16367818	-0.32136357	-0.0182845	-0.1102574	0.16881713	0.21064931	0.1346434	0.03565499	-0.59138626	-0.27594376	-0.17154011	0.24970606	0.10790247	0.05317421	-0.60303384	0.68166375	0.09144054	0.19969995	1.1993312	0.28120044	-0.05242782	0.12607172	0.38135448	-0.08503111	-0.3451683	0.04323771	0.06812935	-0.57751614	1.3703469	-0.03234749	-0.5443084	0.04770211	0.31762567	0.09449369	0.06052412	0.50989205	-0.35315832	-0.14083669	-0.05976013	-0.21015337	0.35873508	-0.05628325	-0.66516846	-0.22824125	0.12092829	-0.29047662	0.4284109	0.43867278	-0.52887386	-0.19146103	-0.81497335	-0.10691836	0.70103884	0.23608899	0.2654471	-0.37881634	-0.24100694	-0.30230844	0.41626316	0.25547388	-0.35374576	0.2928047	-0.29962572	-0.18404214	-0.02195464	0.16600844	0.14512648	-0.13086024	0.43536165	-0.240991	-0.00315074	-0.18362662	-0.6029909	-0.21611351	0.00894137	-0.3034868	0.36187282	-0.6954084	-0.4106539	0.08195096	-0.32577214	0.07898375	0.05446009	-0.6634623	-0.21257752	0.6816257	-0.16150618	-0.24082236	-0.1943577	-0.6342103	0.17532893	-0.54784256	0.59403723	0.40821812	0.28464335	0.41918495	0.71444374	2
ENSG00000147889	0.15647545	0.22490829	-0.16573602	0.05178259	-0.37910816	-0.05119341	0.10657629	0.28336933	0.2435672	0.27611226	-0.07704994	-0.43170133	-0.15637359	-0.15719703	0.29293624	0.19783433	0.02243927	-0.5309928	0.53262043	0.21145937	-0.08413465	0.96901536	0.07161322	-0.05453195	0.10114524	0.2635724	-0.0752262	-0.26952407	-0.26180226	0.2001538	-0.52906543	1.2812225	0.10636409	-0.47618493	-0.16971332	0.12825482	0.11215389	-0.06338803	0.5858292	-0.3900749	-0.11886077	-0.20808393	-0.28213757	0.1416019	-0.15303923	-0.50232357	-0.15557057	0.05157646	-0.28477898	0.29388976	0.29730853	-0.60927004	-0.2099573	-1.0000528	-0.05710695	0.5407541	0.11615384	0.1600498	-0.26998824	-0.23886001	-0.12442522	0.44836435	0.25752893	-0.3090117	0.50483286	-0.43131652	-0.28173202	0.06529924	-0.07176532	0.3052942	-0.02015846	0.24759513	-0.3023355	-0.11081892	-0.24194054	-0.32724264	-0.05030518	0.19939387	0.05100127	0.04076669	-0.50824386	-0.33788484	0.19932535	-0.3690795	0.01475277	0.00919351	-0.4122004	-0.2333552	0.562674	-0.41780743	-0.0928835	-0.20485725	-0.5096798	0.01803533	-0.47774577	0.67917943	0.5870698	0.4596798	0.16258883	0.651485	2
ENSG00000147889	0.15647545	0.22490829	-0.16573602	0.05178259	-0.37910816	-0.05119341	0.10657629	0.28336933	0.2435672	0.27611226	-0.07704994	-0.43170133	-0.15637359	-0.15719703	0.29293624	0.19783433	0.02243927	-0.5309928	0.53262043	0.21145937	-0.08413465	0.96901536	0.07161322	-0.05453195	0.10114524	0.2635724	-0.0752262	-0.26952407	-0.26180226	0.2001538	-0.52906543	1.2812225	0.10636409	-0.47618493	-0.16971332	0.12825482	0.11215389	-0.06338803	0.5858292	-0.3900749	-0.11886077	-0.20808393	-0.28213757	0.1416019	-0.15303923	-0.50232357	-0.15557057	0.05157646	-0.28477898	0.29388976	0.29730853	-0.60927004	-0.2099573	-1.0000528	-0.05710695	0.5407541	0.11615384	0.1600498	-0.26998824	-0.23886001	-0.12442522	0.44836435	0.25752893	-0.3090117	0.50483286	-0.43131652	-0.28173202	0.06529924	-0.07176532	0.3052942	-0.02015846	0.24759513	-0.3023355	-0.11081892	-0.24194054	-0.32724264	-0.05030518	0.19939387	0.05100127	0.04076669	-0.50824386	-0.33788484	0.19932535	-0.3690795	0.01475277	0.00919351	-0.4122004	-0.2333552	0.562674	-0.41780743	-0.0928835	-0.20485725	-0.5096798	0.01803533	-0.47774577	0.67917943	0.5870698	0.4596798	0.16258883	0.651485	2
ENSG00000067082	0.290958583	0.26552102	0.030621475	0.048578538	-0.224210799	0.117752917	-0.065145761	0.098414131	0.0973626	0.169158652	-0.135570005	-0.171245173	0.016190462	-0.073986575	0.024969891	-0.070652612	-0.062772505	-0.326888472	0.052372526	0.043840114	0.112515181	0.522676945	0.191566274	0.05643636	-0.06244364	0.288078219	-0.08695519	-0.380097955	-0.073808074	0.10787975	-0.285080165	0.892103314	0.129265338	-0.300081432	-0.080531456	0.120278314	-0.039059561	0.253794461	0.442805976	-0.253041476	-0.096039139	0.032994542	-0.265701085	0.261700153	-0.137979537	-0.492622077	0.121790558	-0.142614916	-0.077051066	0.253140658	0.170472294	-0.35824123	-0.255977273	-0.395299435	7.61E-05	0.389028966	0.171835676	0.091499366	-0.179540858	-0.17136617	-0.161805868	0.240632877	0.202520505	-0.393780619	0.215068266	-0.29774791	-0.365162283	0.10922581	0.040847514	0.253685474	-0.17462644	0.279767811	0.047956895	-0.252951592	-0.09828914	-0.172304809	0.031529944	0.108696416	-0.211847916	0.30790627	-0.282522619	-0.140300646	0.049985129	-0.183616728	0.042151634	-0.011583719	-0.480337441	-0.302508652	0.476626843	-0.153670341	0.009373123	-0.035255648	-0.285682648	0.057814766	-0.216388807	0.464473903	0.410220593	0.282102704	0.098632544	0.428918093	2
ENSG00000075711	0.2713434	0.34959957	-0.24457619	0.08280085	-0.38113588	0.0154801	-0.214472	0.15101081	0.11854033	0.10085709	-0.13409153	-0.33925456	-0.25129685	-0.17742439	0.21445398	0.17554465	0.07404426	-0.40361983	0.21423821	0.10357761	0.08720002	0.7960634	0.19996142	0.04795207	0.09948193	0.22323531	-0.01956324	-0.13412353	-0.18475364	0.17762324	-0.3099478	1.002716	0.15582846	-0.41435203	0.04261585	0.19756185	0.20324983	0.11718307	0.4663137	-0.36885864	-0.12724705	0.02825025	-0.23129232	0.25187576	-0.06465704	-0.42876798	-0.02268562	-0.04059424	-0.15304497	0.33443347	0.20243339	-0.5437749	-0.09782071	-0.6603971	-0.03069592	0.39454803	0.24139549	0.15618055	-0.1575149	-0.17358945	-0.23867504	0.40492925	0.25614542	-0.42675158	0.39939117	-0.34598905	-0.35008878	0.11786122	-0.01249875	0.31529993	-0.11793257	0.20131627	-0.17648719	-0.05052439	-0.15531644	-0.4349395	0.00502936	0.13177988	-0.09113398	0.26051512	-0.48744655	-0.32590848	0.01294308	-0.38151613	0.24408571	-0.02679943	-0.3522163	-0.19843717	0.45281076	-0.2906896	-0.10421705	-0.16283183	-0.39394227	0.07358378	-0.21437037	0.43389738	0.50858486	0.38741735	0.17093956	0.28636208	2
ENSG00000163435	0.076244891	0.20419154	0.39704925	0.30655569	-0.79628026	0.18467245	0.3065958	0.64119393	0.04990229	0.07234136	-0.37109986	-0.26757446	-0.047990315	-0.007523298	-0.24612343	0.25486624	-0.27467027	-0.012574494	-0.63591337	0.10890258	-0.13083136	0.51243937	0.77411586	0.25515851	-0.078272067	0.000838145	-0.050264794	-0.13846968	0.33217305	0.070441119	-0.44457364	1.4576485	-0.2559064	-0.27972719	-0.34223038	-0.19609754	0.38842016	-0.17194168	0.93841326	-0.32827368	-0.50292814	-0.12978697	0.23401955	-0.024980307	-0.33990508	-0.36521864	-0.10044993	-0.39463991	-0.53884178	0.031290852	0.064962141	-0.18311727	-0.14104964	-0.64504075	-0.10181183	0.61522025	0.41400817	-0.3647691	-0.96559173	0.097090185	-0.1851307	0.16152921	0.20973469	-0.98462617	0.63029933	-0.087602213	-0.12574914	0.57005012	0.043574844	0.47960603	0.32801434	0.48860836	0.69121122	0.78593719	0.2595059	0.31433201	-0.082048506	0.37080422	0.1931365	0.34126744	-0.64377928	-0.40881914	0.35588297	-0.017417859	0.069406271	-0.11945963	-0.54270238	-0.63915128	0.72977203	-0.9142772	-0.057038061	-0.27723047	0.18789664	0.036971565	-0.15930966	0.51307172	0.043767076	0.1125283	0.1694255	0.39769745	2
